Year,Team,name_last,name_first,RetroID,G,GS,Outs,IP,R,ER,ERA,W,L,SV,PA,AB,H,DB,TP,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,TB,GDP,HBP,SH,SF,IBB,PlatoonStats,PctVsLHP,AVG_L,OBP_L,SLG_L,PA_L,AB_L,H_L,DB_L,TP_L,HR_L,RBI_L,BB_L,SO_L,TB_L,GDP_L,HBP_L,SH_L,SF_L,IBB_L,AVG_R,OBP_R,SLG_R,PA_R,AB_R,H_R,DB_R,TP_R,HR_R,RBI_R,BB_R,SO_R,TB_R,GDP_R,HBP_R,SH_R,SF_R,IBB_R,Baserunning,SB,CS,SBPct,SBO,JumpPct,SB2,CS2,SB3,CS3,SBH,CSH,PkO,POCS
1987,OAK,Von Ohlen,Dave,vonod001,4,0,18,6,5,5,7.5,0,0,0,27,25,10,1,0,1,4,0,0,1,3,0.4,0.407,0.56,14,2,0,0,1,0,,22,0.333,0.333,0.333,6,6,2,0,0,0,1,0,1,2,1,0,0,0,0,0.421,0.429,0.632,21,19,8,1,0,1,3,1,2,12,1,0,0,1,0,,0,0,NULL,10,0,0,0,0,0,0,0,0,0
1987,OAK,Young,Curt,younc001,31,31,609,203,102,92,4.08,13,7,0,828,771,194,35,3,38,96,9,10,44,124,0.252,0.293,0.453,349,14,3,6,4,0,,19,0.218,0.243,0.361,154,147,32,6,0,5,13,3,19,53,3,2,2,0,0,0.26,0.304,0.474,674,624,162,29,3,33,83,41,105,296,11,1,4,4,0,,9,10,47.4,267,7.12,7,10,2,0,0,0,10,4
1987,PHI,Bair,Doug,baird001,11,0,41,13.2,9,9,5.93,2,0,0,61,55,17,1,0,4,17,4,0,5,10,0.309,0.361,0.545,30,3,0,0,1,0,,43,0.32,0.346,0.48,26,25,8,1,0,1,2,1,5,12,2,0,0,0,0,0.3,0.371,0.6,35,30,9,0,0,3,15,4,5,18,1,0,0,1,0,,4,0,100,27,14.81,3,0,1,0,0,0,0,0
1987,PHI,Bedrosian,Steve,bedrs001,65,0,267,89,31,28,2.83,5,3,40,366,334,79,5,2,11,35,12,2,28,74,0.237,0.297,0.362,121,6,1,2,1,5,,59,0.249,0.315,0.394,215,193,48,4,0,8,24,19,45,76,4,0,2,1,4,0.22,0.272,0.319,151,141,31,1,2,3,11,9,29,45,2,1,0,0,1,,12,2,85.7,143,9.79,12,2,0,0,0,0,2,0
1987,PHI,Calhoun,Jeff,calhj001,42,0,128,42.2,13,7,1.48,3,1,1,183,149,25,8,1,1,14,1,0,26,31,0.168,0.292,0.255,38,1,1,5,2,8,,35,0.25,0.349,0.404,64,52,13,5,0,1,9,8,6,21,0,1,1,2,1,0.124,0.261,0.175,119,97,12,3,1,0,5,18,25,17,1,0,4,0,7,,1,0,100,70,1.43,1,0,0,0,0,0,0,0
1987,PHI,Carman,Don,carmd001,35,35,633,211,110,99,4.22,13,11,0,886,796,194,37,5,34,92,23,11,69,125,0.244,0.306,0.431,343,6,5,11,5,7,,14,0.312,0.364,0.468,122,109,34,8,0,3,11,6,14,51,0,3,4,0,0,0.233,0.297,0.425,764,687,160,29,5,31,81,63,111,292,6,2,7,5,7,,23,11,67.6,277,12.27,22,9,1,2,0,0,11,1
1987,PHI,Cowley,Joe,cowlj001,5,4,35,11.2,26,20,15.43,0,4,0,73,54,21,4,1,2,13,6,0,17,5,0.389,0.548,0.611,33,2,2,0,0,1,,55,0.385,0.6,0.538,40,26,10,2,1,0,6,14,3,14,1,0,0,0,0,0.393,0.485,0.679,33,28,11,2,0,2,7,3,2,19,1,2,0,0,1,,6,0,100,29,20.69,3,0,2,0,1,0,0,0
1987,PHI,Frohwirth,Todd,froht001,10,0,33,11,0,0,NULL,1,0,0,43,41,12,1,0,0,2,1,0,2,9,0.293,0.326,0.317,13,3,0,0,0,0,,35,0.4,0.4,0.467,15,15,6,1,0,0,0,0,3,7,0,0,0,0,0,0.231,0.286,0.231,28,26,6,0,0,0,2,2,6,6,3,0,0,0,0,,1,0,100,20,5,1,0,0,0,0,0,0,0
1987,PHI,Gross,Kevin,grosk001,34,33,602,200.2,107,97,4.35,9,16,0,878,767,205,30,8,26,96,36,12,87,110,0.267,0.347,0.429,329,15,10,8,6,7,,56,0.279,0.37,0.433,495,423,118,19,5,12,56,58,51,183,5,6,3,5,3,0.253,0.317,0.424,383,344,87,11,3,14,40,29,59,146,10,4,5,1,4,,36,12,75,337,14.24,35,8,1,0,0,4,12,0
1987,PHI,Hume,Tom,humet001,38,6,212,70.2,48,44,5.6,1,4,0,325,271,75,15,2,10,46,6,2,41,29,0.277,0.377,0.458,124,7,4,7,2,5,,48,0.325,0.431,0.476,157,126,41,8,1,3,22,25,8,60,2,0,4,2,3,0.234,0.327,0.441,168,145,34,7,1,7,24,16,21,64,5,4,3,0,2,,6,2,75,137,5.84,6,1,0,0,0,1,2,0
1987,PHI,Jackson,Michael,jackm001,55,7,328,109.1,55,51,4.2,3,10,1,468,402,88,14,1,16,52,22,3,56,93,0.219,0.316,0.378,152,4,3,3,4,6,,50,0.265,0.397,0.407,233,189,50,7,1,6,26,40,31,77,1,2,1,1,6,0.178,0.236,0.352,235,213,38,7,0,10,26,16,62,75,3,1,2,3,0,,22,3,88,172,14.53,19,2,3,0,0,1,3,0
1987,PHI,Maddux,Mike,maddm002,7,2,51,17,5,5,2.65,2,0,0,72,67,17,2,0,0,5,2,1,5,15,0.254,0.306,0.284,19,1,0,0,0,0,,49,0.25,0.314,0.281,35,32,8,1,0,0,1,3,5,9,1,0,0,0,0,0.257,0.297,0.286,37,35,9,1,0,0,4,2,10,10,0,0,0,0,0,,2,1,66.7,30,10,2,0,0,1,0,0,1,0
1987,PHI,Newell,Tom,newet001,2,0,3,1,4,4,36,0,0,0,10,7,4,0,1,1,3,2,0,3,1,0.571,0.7,1.286,9,0,0,0,0,1,,40,1,1,3.5,4,2,2,0,1,1,3,2,0,7,0,0,0,0,0,0.4,0.5,0.4,6,5,2,0,0,0,0,1,1,2,0,0,0,0,1,,2,0,100,6,33.33,2,0,0,0,0,0,0,0
1987,PHI,Rawley,Shane,rawls001,36,36,689,229.2,118,112,4.39,17,11,0,1005,895,250,56,4,23,105,26,12,86,123,0.279,0.343,0.428,383,14,5,10,9,8,,12,0.294,0.357,0.471,118,102,30,9,0,3,14,10,11,48,2,1,3,2,0,0.277,0.341,0.422,887,793,220,47,4,20,91,76,112,335,12,4,7,7,8,,26,12,68.4,374,10.16,21,11,5,0,0,1,12,1
1987,PHI,Ritchie,Wally,ritcw001,49,0,187,62.1,27,26,3.75,3,2,3,273,236,60,11,3,8,28,8,2,29,45,0.254,0.336,0.428,101,2,1,5,2,11,,27,0.318,0.366,0.515,73,66,21,1,3,2,9,5,13,34,1,0,2,0,1,0.229,0.325,0.394,200,170,39,10,0,6,19,24,32,67,1,1,3,2,10,,8,2,80,100,10,5,2,3,0,0,0,2,1
1987,PHI,Ruffin,Bruce,ruffb001,35,35,614,204.2,118,99,4.35,11,14,0,884,790,236,35,7,17,103,18,12,73,93,0.299,0.355,0.425,336,29,2,8,10,4,,17,0.269,0.333,0.351,149,134,36,3,1,2,12,13,21,47,6,0,2,0,0,0.305,0.36,0.441,735,656,200,32,6,15,91,60,72,289,23,2,6,10,4,,18,12,60,342,8.77,14,11,4,0,0,1,12,1
1987,PHI,Schatzeder,Dan,schad001,26,0,113,37.2,21,17,4.06,3,1,0,164,144,40,12,0,4,25,4,1,14,28,0.278,0.333,0.444,64,2,0,2,4,7,,32,0.24,0.264,0.32,53,50,12,4,0,0,5,2,11,16,1,0,0,1,0,0.298,0.367,0.511,111,94,28,8,0,4,20,12,17,48,1,0,2,3,7,,4,1,80,64,7.81,3,1,1,0,0,0,1,0
1987,PHI,Tekulve,Kent,tekuk001,90,0,315,105,38,36,3.09,6,4,3,432,395,96,16,1,8,42,8,3,29,60,0.243,0.293,0.349,138,11,0,5,3,13,,43,0.309,0.377,0.467,185,165,51,9,1,5,22,18,15,77,5,0,2,0,10,0.196,0.23,0.265,247,230,45,7,0,3,20,11,45,61,6,0,3,3,3,,8,3,72.7,168,6.55,7,3,1,0,0,0,3,0
1987,PHI,Toliver,Freddie,tolif001,10,4,91,30.1,19,19,5.64,1,1,0,139,117,34,10,1,2,17,5,2,17,25,0.291,0.38,0.444,52,1,1,2,2,3,,49,0.275,0.433,0.412,68,51,14,4,0,1,7,15,14,21,0,0,1,1,3,0.303,0.329,0.47,71,66,20,6,1,1,10,2,11,31,1,1,1,1,0,,5,2,71.4,56,12.5,4,2,1,0,0,0,2,1
1987,PHI,Wilson,Glenn,wilsg001,1,0,3,1,0,0,NULL,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,33,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NULL,0,NULL,0,0,0,0,0,0,0,0
1987,PIT,Bielecki,Mike,bielm001,8,8,137,45.2,25,24,4.73,2,3,0,192,171,43,12,2,6,22,6,4,12,25,0.251,0.301,0.45,77,2,1,5,2,0,,57,0.253,0.305,0.442,110,95,24,9,0,3,12,7,10,42,1,1,4,2,0,0.25,0.296,0.461,82,76,19,3,2,3,10,5,15,35,1,0,1,0,0,,6,4,60,57,17.54,6,4,0,0,0,0,4,0
1987,PIT,Drabek,Doug,drabd001,29,28,529,176.1,86,76,3.88,11,12,0,721,668,165,34,6,22,76,13,12,46,120,0.247,0.294,0.415,277,8,0,3,4,2,,52,0.275,0.332,0.48,378,346,95,18,4,15,47,30,54,166,4,0,1,1,2,0.217,0.252,0.345,343,322,70,16,2,7,29,16,66,111,4,0,2,3,0,,13,12,52,228,10.96,12,9,1,3,0,0,12,0
1987,PIT,Drummond,Tim,drumt001,6,0,18,6,3,3,4.5,0,0,0,26,22,5,3,0,0,6,0,0,3,5,0.227,0.32,0.364,8,0,0,1,0,0,,35,0.125,0.222,0.25,9,8,1,1,0,0,2,1,2,2,0,0,0,0,0,0.286,0.375,0.429,17,14,4,2,0,0,4,2,3,6,0,0,1,0,0,,0,0,NULL,13,0,0,0,0,0,0,0,0,0
1987,PIT,Dunne,Mike,dunnm001,23,23,490,163.1,66,55,3.03,13,6,0,680,596,143,18,5,10,56,8,7,68,72,0.24,0.317,0.337,201,22,1,11,4,8,,55,0.281,0.371,0.416,372,320,90,9,5,8,30,45,23,133,11,1,5,1,6,0.192,0.252,0.246,308,276,53,9,0,2,26,23,49,68,11,0,6,3,2,,8,7,53.3,235,6.38,7,6,1,1,0,0,7,0
1987,PIT,Easley,Logan,easll001,17,0,79,26.1,17,16,5.47,1,1,1,118,95,23,5,0,5,22,2,2,17,21,0.242,0.357,0.453,43,1,1,3,2,4,,47,0.19,0.321,0.31,56,42,8,2,0,1,7,9,12,13,0,0,3,2,3,0.283,0.387,0.566,62,53,15,3,0,4,15,8,9,30,1,1,0,0,1,,2,2,50,43,9.3,2,0,0,1,0,1,2,0
1987,PIT,Fisher,Brian,fishb001,37,26,556,185.1,99,93,4.52,11,9,0,792,705,185,39,9,27,87,30,15,72,117,0.262,0.332,0.458,323,10,4,6,5,7,,55,0.265,0.35,0.437,435,378,100,24,7,9,44,51,57,165,3,0,4,2,4,0.26,0.31,0.483,357,327,85,15,2,18,43,21,60,158,7,4,2,3,3,,30,15,66.7,274,16.42,28,14,1,0,1,1,15,0
1987,PIT,Garcia,Miguel,garcm001,1,0,2,0.2,0,0,NULL,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NULL,2,0,0,0,0,0,0,0,0,0
1987,PIT,Gideon,Brett,gideb001,29,0,110,36.2,22,19,4.66,1,5,3,153,140,34,3,0,6,17,10,0,10,31,0.243,0.298,0.393,55,3,1,2,0,3,,46,0.333,0.391,0.571,71,63,21,3,0,4,13,6,6,36,2,0,2,0,3,0.169,0.22,0.247,82,77,13,0,0,2,4,4,25,19,1,1,0,0,0,,10,0,100,49,20.41,7,0,3,0,0,0,0,0
1987,PIT,Gott,Jim,gottj001,25,0,93,31,11,5,1.45,0,2,13,129,120,28,3,0,0,18,3,2,8,27,0.233,0.281,0.258,31,1,0,1,0,2,,53,0.254,0.309,0.286,69,63,16,2,0,0,7,5,17,18,0,0,1,0,2,0.211,0.25,0.228,60,57,12,1,0,0,11,3,10,13,1,0,0,0,0,,3,2,60,62,8.06,3,2,0,0,0,0,2,0
1987,PIT,Johnson,Dave,johnd001,5,0,19,6.1,7,7,9.95,0,0,0,31,29,13,0,2,1,10,0,0,2,4,0.448,0.484,0.69,20,3,0,0,0,0,,48,0.462,0.533,0.615,15,13,6,0,1,0,4,2,0,8,0,0,0,0,0,0.438,0.438,0.75,16,16,7,0,1,1,6,0,4,12,3,0,0,0,0,,0,0,NULL,10,0,0,0,0,0,0,0,0,0
1987,PIT,Jones,Barry,joneb002,32,0,130,43.1,34,27,5.61,2,4,1,203,175,55,10,2,6,33,2,3,23,28,0.314,0.39,0.497,87,6,0,3,2,6,,47,0.289,0.368,0.398,96,83,24,4,1,1,15,11,9,33,4,0,1,1,3,0.337,0.41,0.587,107,92,31,6,1,5,18,12,19,54,2,0,2,1,3,,2,3,40,90,5.56,2,3,0,0,0,0,3,0
1987,PIT,Kipper,Bob,kippb001,24,20,332,110.2,74,73,5.94,5,9,0,493,432,117,25,3,25,70,17,6,52,83,0.271,0.35,0.516,223,6,2,4,3,4,,17,0.203,0.241,0.241,84,79,16,3,0,0,7,3,16,19,2,1,1,0,0,0.286,0.372,0.578,409,353,101,22,3,25,63,49,67,204,4,1,3,3,4,,17,6,73.9,169,13.61,16,5,1,1,0,0,6,3
1987,PIT,Palacios,Vicente,palav001,6,4,88,29.1,14,14,4.3,2,1,0,120,108,27,5,0,1,13,6,1,9,13,0.25,0.314,0.324,35,2,1,2,0,1,,51,0.164,0.246,0.236,61,55,9,1,0,1,8,5,6,13,0,1,0,0,1,0.34,0.386,0.415,59,53,18,4,0,0,5,4,7,22,2,0,2,0,0,,6,1,85.7,39,17.95,5,1,1,0,0,0,1,0
1987,PIT,Patterson,Bob,pattb001,15,7,129,43,34,32,6.7,1,4,0,201,168,49,14,1,5,32,1,2,22,27,0.292,0.371,0.476,80,0,1,6,3,4,,25,0.22,0.319,0.366,51,41,9,3,0,1,9,6,9,15,0,0,4,0,0,0.315,0.388,0.512,150,127,40,11,1,4,23,16,18,65,0,1,2,3,4,,1,2,33.3,88,3.41,1,2,0,0,0,0,2,0
1987,PIT,Pena,Hipolito,penah001,16,1,77,25.2,14,13,4.56,0,3,1,115,87,16,6,0,2,8,6,1,26,16,0.184,0.372,0.322,28,5,0,2,0,3,,19,0.063,0.286,0.063,22,16,1,0,0,0,2,5,5,1,1,0,1,0,0,0.211,0.391,0.38,93,71,15,6,0,2,6,21,11,27,4,0,1,0,3,,6,1,85.7,51,13.73,3,1,3,0,0,0,1,0
1987,PIT,Reuschel,Rick,reusr001,25,25,531,177,63,54,2.75,8,6,0,715,663,163,24,6,12,58,5,10,35,80,0.246,0.287,0.354,235,14,6,4,7,1,,57,0.262,0.3,0.399,407,381,100,19,6,7,32,19,32,152,8,3,0,4,1,0.223,0.27,0.294,308,282,63,5,0,5,26,16,48,83,6,3,4,3,0,,5,10,33.3,253,5.93,5,10,0,0,0,0,10,0
1987,PIT,Robinson,Don,robid001,42,0,196,65.1,29,28,3.86,6,6,12,276,247,66,13,0,6,35,5,3,22,53,0.267,0.326,0.393,97,2,0,6,1,3,,49,0.268,0.328,0.358,136,123,33,8,0,1,11,11,27,44,0,0,2,0,1,0.266,0.324,0.427,140,124,33,5,0,5,24,11,26,53,2,0,4,1,2,,5,3,62.5,113,7.08,5,3,0,0,0,0,3,0
1987,PIT,Robinson,Jeff,robij001,18,0,80,26.2,9,9,3.04,2,1,4,100,93,20,5,0,1,7,2,2,6,19,0.215,0.263,0.301,28,3,0,1,0,1,,60,0.182,0.237,0.218,60,55,10,2,0,0,3,4,11,12,0,0,1,0,0,0.263,0.3,0.421,40,38,10,3,0,1,4,2,8,16,3,0,0,0,1,,2,2,50,31,12.9,2,2,0,0,0,0,2,0
1987,PIT,Ross,Mark,rossm001,1,0,3,1,1,1,9,0,0,0,4,4,1,0,0,1,1,0,0,0,0,0.25,0.25,1,4,0,0,0,0,0,,100,0.25,0.25,1,4,4,1,0,0,1,1,0,0,4,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NULL,0,NULL,0,0,0,0,0,0,0,0
1987,PIT,Smiley,John,smilj001,63,0,225,75,49,48,5.76,5,5,4,336,283,69,16,2,7,44,4,2,50,58,0.244,0.354,0.389,110,9,0,0,3,8,,30,0.195,0.287,0.299,101,87,17,4,1,1,9,12,21,26,1,0,0,2,0,0.265,0.383,0.429,235,196,52,12,1,6,35,38,37,84,8,0,0,1,8,,4,2,66.7,112,5.36,3,1,0,1,1,0,2,1
1987,PIT,Taylor,Dorn,tayld002,14,8,160,53.1,35,34,5.74,2,3,0,226,194,48,7,2,10,33,2,5,28,37,0.247,0.342,0.459,89,7,1,1,2,1,,51,0.273,0.365,0.515,115,99,27,5,2,5,16,15,14,51,3,0,0,1,1,0.221,0.318,0.4,111,95,21,2,0,5,17,13,23,38,4,1,1,1,0,,2,5,28.6,72,9.72,2,4,0,0,0,1,5,0
1987,PIT,Walk,Bob,walkb001,39,12,351,117,52,43,3.31,8,2,0,498,435,107,16,4,11,51,12,7,51,78,0.246,0.328,0.377,164,12,3,6,2,2,,53,0.255,0.335,0.381,263,231,59,11,3,4,25,27,33,88,6,1,2,1,2,0.235,0.32,0.373,235,204,48,5,1,7,26,24,45,76,6,2,4,1,0,,12,7,63.2,191,9.95,11,6,1,1,0,0,7,1
1987,SDN,Booker,Greg,bookg001,44,0,205,68.1,29,24,3.16,1,1,1,288,252,62,5,0,5,24,13,0,30,17,0.246,0.332,0.325,82,14,3,2,1,1,,47,0.309,0.424,0.409,134,110,34,2,0,3,10,21,3,45,7,1,2,0,1,0.197,0.253,0.261,154,142,28,3,0,2,14,9,14,37,7,2,0,1,0,,13,0,100,114,11.4,12,0,0,0,1,0,0,0
1987,SDN,Comstock,Keith,comsk001,26,0,108,36,22,22,5.5,0,1,0,157,131,33,5,1,4,21,2,1,21,38,0.252,0.348,0.397,52,4,0,2,3,3,,31,0.333,0.396,0.476,48,42,14,3,0,1,10,5,9,20,1,0,0,1,0,0.213,0.327,0.36,109,89,19,2,1,3,11,16,29,32,3,0,2,2,3,,2,1,66.7,64,4.69,2,1,0,0,0,0,1,0
1987,SDN,Davis,Mark,davim001,43,0,187,62.1,26,22,3.18,5,3,2,265,228,51,8,2,5,27,2,3,31,47,0.224,0.322,0.342,78,5,2,4,0,7,,27,0.148,0.246,0.213,72,61,9,4,0,0,4,7,11,13,3,1,3,0,0,0.251,0.349,0.389,193,167,42,4,2,5,23,24,36,65,2,1,1,0,7,,2,3,40,95,5.26,1,2,1,0,0,1,3,0
1987,SDN,Davis,Storm,davis001,21,10,188,62.2,48,43,6.18,2,7,0,292,250,70,13,5,5,41,9,5,36,37,0.28,0.372,0.432,108,4,2,2,2,6,,51,0.32,0.426,0.472,148,125,40,5,4,2,19,23,15,59,3,0,0,0,6,0.24,0.317,0.392,144,125,30,8,1,3,22,13,22,49,1,2,2,2,0,,9,5,64.3,98,14.29,9,4,0,0,0,1,5,0
1987,SDN,Dravecky,Dave,dravd001,30,10,237,79,39,33,3.76,3,7,0,335,296,71,11,1,10,43,9,2,31,60,0.24,0.315,0.385,114,6,3,2,3,4,,18,0.107,0.18,0.232,61,56,6,1,0,2,7,5,19,13,1,0,0,0,0,0.271,0.346,0.421,274,240,65,10,1,8,36,26,41,101,5,3,2,3,4,,9,2,81.8,115,9.57,9,2,0,0,0,0,2,0
1987,SDN,Gorman,Tom,gormt001,6,0,33,11,5,5,4.09,0,0,0,47,42,11,2,0,1,5,0,0,5,8,0.262,0.34,0.381,16,1,0,0,0,0,,23,0.2,0.273,0.3,11,10,2,1,0,0,0,1,2,3,0,0,0,0,0,0.281,0.361,0.406,36,32,9,1,0,1,5,4,6,13,1,0,0,0,0,,0,0,NULL,18,0,0,0,0,0,0,0,0,0
1987,SDN,Gossage,Rich,gossr001,40,0,156,52,18,18,3.12,5,4,11,217,193,47,13,1,4,26,3,2,19,44,0.244,0.307,0.383,74,5,0,2,3,6,,55,0.24,0.336,0.38,120,100,24,8,0,2,16,16,21,38,2,0,1,3,5,0.247,0.271,0.387,97,93,23,5,1,2,10,3,23,36,3,0,1,0,1,,3,2,60,85,5.88,3,2,0,0,0,0,2,0
1987,SDN,Grant,Mark,granm001,17,17,307,102.1,59,53,4.66,6,7,0,456,396,104,20,2,16,52,5,4,52,58,0.263,0.348,0.444,176,6,0,8,0,3,,60,0.222,0.311,0.339,273,239,53,14,1,4,16,31,33,81,3,0,3,0,1,0.325,0.404,0.605,183,157,51,6,1,12,36,21,25,95,3,0,5,0,2,,5,4,55.6,168,5.36,5,3,0,1,0,0,4,0
1987,SDN,Hawkins,Andy,hawka001,24,20,353,117.2,71,66,5.05,3,10,0,516,457,131,31,2,16,63,5,7,49,51,0.287,0.356,0.468,214,11,2,5,3,2,,52,0.336,0.415,0.515,268,229,77,20,0,7,33,33,17,118,7,0,3,3,2,0.237,0.293,0.421,248,228,54,11,2,9,30,16,34,96,4,2,2,0,0,,5,7,41.7,211,5.69,5,6,0,1,0,0,7,0
1987,SDN,Hayward,Ray,haywr001,4,0,18,6,11,11,16.5,0,0,0,31,27,12,2,0,3,9,0,0,3,2,0.444,0.5,0.852,23,1,0,1,0,0,,29,0.556,0.556,1.222,9,9,5,0,0,2,3,0,0,11,0,0,0,0,0,0.389,0.476,0.667,22,18,7,2,0,1,6,3,2,12,1,0,1,0,0,,0,0,NULL,10,0,0,0,0,0,0,0,0,0
1987,SDN,Jones,Jimmy,jonej002,30,22,437,145.2,85,67,4.14,9,7,0,639,570,154,20,2,14,73,12,2,54,51,0.27,0.336,0.386,220,14,5,5,5,2,,54,0.268,0.338,0.366,345,306,82,12,0,6,37,32,27,112,6,2,2,3,2,0.273,0.333,0.409,294,264,72,8,2,8,36,22,24,108,8,3,3,2,0,,12,2,85.7,240,5.83,10,2,2,0,0,0,2,0
1987,SDN,Lefferts,Craig,leffc001,33,0,154,51.1,29,25,4.38,2,2,2,225,206,56,12,1,9,29,3,0,15,39,0.272,0.327,0.471,97,3,2,2,0,5,,30,0.313,0.353,0.594,68,64,20,4,1,4,16,3,16,38,1,1,0,0,0,0.254,0.316,0.415,157,142,36,8,0,5,13,12,23,59,2,1,2,0,5,,3,0,100,79,3.8,3,0,0,0,0,0,0,0
1987,SDN,Leiper,Dave,leipd001,12,0,48,16,8,8,4.5,1,0,1,67,60,16,1,0,2,7,4,1,5,10,0.267,0.323,0.383,23,2,0,2,0,0,,27,0.188,0.278,0.188,18,16,3,0,0,0,0,2,0,3,1,0,0,0,0,0.295,0.34,0.455,49,44,13,1,0,2,7,3,10,20,1,0,2,0,0,,4,1,80,30,16.67,2,1,2,0,0,0,1,0
1987,SDN,McCullers,Lance,mccul001,78,0,370,123.1,60,51,3.72,8,10,16,540,471,115,27,1,11,59,15,8,59,126,0.244,0.33,0.376,177,6,2,6,2,11,,52,0.226,0.34,0.301,282,239,54,12,0,2,25,42,66,72,2,0,0,1,11,0.263,0.317,0.453,258,232,61,15,1,9,34,17,60,105,4,2,6,1,0,,15,8,65.2,219,10.5,14,7,1,0,0,1,8,0
1987,SDN,Nolte,Eric,nolte001,12,12,202,67.1,28,24,3.21,2,6,0,293,252,57,10,0,6,21,9,1,36,44,0.226,0.326,0.337,85,4,2,2,1,2,,14,0.25,0.341,0.444,41,36,9,1,0,2,4,3,4,16,1,2,0,0,0,0.222,0.324,0.319,252,216,48,9,0,4,17,33,40,69,3,0,2,1,2,,9,1,90,116,8.62,7,1,2,0,0,0,1,0
1987,SDN,Salazar,Luis,salal001,2,0,6,2,1,1,4.5,0,0,0,9,8,2,1,0,0,0,0,0,1,0,0.25,0.333,0.375,3,0,0,0,0,0,,33,0.333,0.333,0.667,3,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0.2,0.333,0.2,6,5,1,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,NULL,4,0,0,0,0,0,0,0,0,0
1987,SDN,Show,Eric,showe001,34,34,619,206.1,99,88,3.84,8,16,0,887,778,188,40,4,26,89,15,5,85,117,0.242,0.322,0.404,314,14,9,9,5,7,,55,0.248,0.329,0.401,484,424,105,23,3,12,41,53,67,170,7,0,3,3,6,0.234,0.312,0.407,403,354,83,17,1,14,48,32,50,144,7,9,6,2,1,,15,5,75,299,6.69,14,5,1,0,0,0,5,0
1987,SDN,Whitson,Ed,white001,36,34,617,205.2,113,108,4.73,10,13,0,858,784,197,28,7,36,102,20,7,64,135,0.251,0.309,0.443,347,18,3,4,2,3,,55,0.285,0.351,0.443,468,424,121,15,5,14,47,41,63,188,7,2,1,0,2,0.211,0.259,0.442,390,360,76,13,2,22,55,23,72,159,11,1,3,2,1,,20,7,74.1,272,9.93,18,5,2,1,0,1,7,0
1987,SDN,Wojna,Ed,wojne001,5,3,55,18.1,12,12,5.89,0,3,0,84,75,25,4,1,2,10,0,3,6,13,0.333,0.386,0.493,37,0,1,1,1,0,,37,0.5,0.548,0.75,31,28,14,2,1,1,6,3,1,21,0,0,0,0,0,0.234,0.288,0.34,53,47,11,2,0,1,4,3,12,16,0,1,1,1,0,,0,3,0,36,8.33,0,2,0,0,0,1,3,1
1987,SEA,Bankhead,Scott,banks001,27,25,448,149.1,96,90,5.42,9,8,0,642,593,168,29,6,35,91,9,5,37,95,0.283,0.326,0.53,314,6,3,3,6,0,,55,0.299,0.332,0.506,353,328,98,20,6,12,47,17,45,166,3,2,1,5,0,0.264,0.317,0.558,289,265,70,9,0,23,44,20,50,148,3,1,2,1,0,,9,5,64.3,202,6.93,8,3,1,2,0,0,5,0
1987,SEA,Brown,Mike,browm003,1,0,1,0.1,2,2,54,0,0,0,4,4,3,2,0,0,2,1,0,0,0,0.75,0.75,1.25,5,0,0,0,0,0,,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,1.25,4,4,3,2,0,0,2,0,0,5,0,0,0,0,0,,1,0,100,3,33.33,1,0,0,0,0,0,0,0
1987,SEA,Campbell,Mike,campm001,9,9,148,49.1,29,26,4.74,1,4,0,215,183,41,5,0,9,25,6,2,25,35,0.224,0.319,0.399,73,2,2,2,3,2,,61,0.255,0.351,0.427,131,110,28,4,0,5,16,18,20,47,1,0,0,3,2,0.178,0.268,0.356,84,73,13,1,0,4,9,7,15,26,1,2,2,0,0,,6,2,75,69,11.59,6,2,0,0,0,0,2,0
1987,SEA,Clarke,Stan,clars001,22,0,69,23,14,14,5.48,2,2,0,107,93,31,3,0,7,24,1,0,10,13,0.333,0.387,0.591,55,1,0,1,3,1,,46,0.341,0.396,0.659,49,41,14,1,0,4,16,5,10,27,1,0,1,2,0,0.327,0.379,0.538,58,52,17,2,0,3,8,5,3,28,0,0,0,1,1,,1,0,100,44,2.27,1,0,0,0,0,0,0,0
1987,SEA,Guetterman,Lee,guetl001,25,17,340,113.1,60,48,3.81,11,4,0,483,439,117,22,3,13,51,13,2,35,42,0.267,0.32,0.419,184,10,2,2,5,2,,17,0.16,0.22,0.213,83,75,12,4,0,0,6,6,7,16,1,0,1,1,0,0.288,0.341,0.462,400,364,105,18,3,13,45,29,35,168,9,2,1,4,2,,13,2,86.7,165,9.09,10,2,3,0,0,0,2,2
